payment_id,order_id,payment_date,payment_method,payment_amount,payment_status,transaction_id
92596,161090,2024-03-03,Credit Card,1019.27,Completed,TXN000092596
92597,175783,2024-07-14,Net Banking,7266.1,Completed,TXN000092597
92598,51047,2025-02-26,Wallet,10008.93,Completed,TXN000092598
92599,167861,2024-06-18,Credit Card,7667.43,Completed,TXN000092599
92600,6405,2025-12-16,UPI,10284.02,Completed,TXN000092600
92601,155222,2025-08-03,Debit Card,2897.75,Completed,TXN000092601
92602,63417,2025-03-31,COD,16846.5,Completed,TXN000092602
92603,81503,2024-06-06,UPI,7207.94,Completed,TXN000092603
92604,65461,2024-03-23,Credit Card,19755.05,Completed,TXN000092604
92605,157083,2025-11-07,Debit Card,12081.91,Refunded,TXN000092605
92606,124289,2025-09-18,UPI,5279.23,Completed,TXN000092606
92607,157349,2024-07-26,Debit Card,16775.38,Completed,TXN000092607
92608,119542,2025-12-20,Net Banking,6706.31,Completed,TXN000092608
92609,3958,2025-06-25,COD,8145.31,Completed,TXN000092609
92610,90817,2025-06-14,Wallet,20737.23,Pending,TXN000092610
92611,150612,2025-03-12,Debit Card,6005.94,Completed,TXN000092611
92612,45653,2025-04-14,Credit Card,11051.63,Completed,TXN000092612
92613,2129,2025-05-15,COD,1229.18,Completed,TXN000092613
92614,112776,2024-05-08,Debit Card,3628.54,Completed,TXN000092614
92615,90776,2025-08-18,UPI,2560.75,Completed,TXN000092615
92616,73048,2024-11-24,UPI,7655.84,Pending,TXN000092616
92617,198184,2025-09-16,Credit Card,8784.45,Completed,TXN000092617
92618,148132,2024-12-02,Debit Card,22114.95,Completed,TXN000092618
92619,163023,2025-04-06,Debit Card,4362.84,Refunded,TXN000092619
92620,125778,2024-03-16,Wallet,201.75,Completed,TXN000092620
92621,182873,2025-05-06,Wallet,2823.49,Completed,TXN000092621
92622,184148,2024-09-24,Wallet,9736.81,Completed,TXN000092622
92623,77261,2025-06-12,Credit Card,5280.24,Completed,TXN000092623
92624,74782,2024-05-31,Credit Card,12002.18,Refunded,TXN000092624
92625,152252,2024-07-01,Credit Card,17647.77,Completed,TXN000092625
92626,100297,2025-10-24,Credit Card,1444.94,Completed,TXN000092626
92627,155171,2024-09-10,Net Banking,12580.9,Completed,TXN000092627
92628,66576,2025-01-18,UPI,2863.51,Completed,TXN000092628
92629,107138,2024-10-14,Credit Card,25253.68,Completed,TXN000092629
92630,10210,2025-10-12,Wallet,7299.51,Completed,TXN000092630
92631,163893,2024-02-08,UPI,1269.8,Completed,TXN000092631
92632,125337,2025-08-19,COD,2745.95,Completed,TXN000092632
92633,162757,2025-01-25,Wallet,11970.45,Failed,TXN000092633
92634,118728,2024-03-31,UPI,4783.37,Completed,TXN000092634
92635,103301,2025-08-25,Credit Card,1230.46,Completed,TXN000092635
92636,69551,2024-05-23,UPI,17239.88,Completed,TXN000092636
92637,169777,2024-10-09,UPI,3924.34,Failed,TXN000092637
92638,32968,2024-07-25,Credit Card,10933.65,Completed,TXN000092638
92639,175827,2024-03-19,Debit Card,3565.08,Completed,TXN000092639
92640,148488,2025-04-14,Debit Card,6167.05,Completed,TXN000092640
92641,69112,2025-07-27,Credit Card,12078.87,Failed,TXN000092641
92642,9981,2024-01-27,Credit Card,9289.19,Pending,TXN000092642
92643,153279,2024-10-03,Credit Card,13903.36,Refunded,TXN000092643
92644,65071,2024-04-19,Credit Card,4539.73,Completed,TXN000092644
92645,134728,2024-09-02,COD,18167.49,Completed,TXN000092645
92646,109740,2025-08-22,Credit Card,4059.8,Completed,TXN000092646
92647,182644,2024-10-06,Net Banking,6529.26,Completed,TXN000092647
92648,182507,2025-08-03,UPI,12470.9,Completed,TXN000092648
92649,112913,2024-09-29,Credit Card,15216.49,Completed,TXN000092649
92650,110514,2024-09-23,UPI,7028.74,Completed,TXN000092650
92651,178430,2025-10-29,Wallet,5390.16,Pending,TXN000092651
92652,151726,2025-04-20,Wallet,4670.72,Completed,TXN000092652
92653,100615,2024-08-07,UPI,5950.33,Completed,TXN000092653
92654,130777,2025-05-13,UPI,3481.92,Completed,TXN000092654
92655,142829,2025-10-18,Credit Card,4457.6,Completed,TXN000092655
92656,115396,2024-03-01,Net Banking,4984.99,Completed,TXN000092656
92657,6348,2025-12-25,Credit Card,7490.34,Completed,TXN000092657
92658,11944,2025-06-13,Net Banking,3699.57,Completed,TXN000092658
92659,69722,2024-04-04,UPI,2375.02,Refunded,TXN000092659
92660,25040,2025-11-03,COD,2190.71,Completed,TXN000092660
92661,33974,2024-11-09,UPI,10103.05,Completed,TXN000092661
92662,37969,2025-02-04,Debit Card,8191.23,Completed,TXN000092662
92663,71265,2025-12-12,Wallet,8779.61,Completed,TXN000092663
92664,113916,2024-05-18,Debit Card,2656.92,Pending,TXN000092664
92665,121851,2025-07-24,UPI,7897.17,Completed,TXN000092665
92666,121329,2024-06-13,UPI,3884.68,Completed,TXN000092666
92667,117024,2025-06-28,Net Banking,23954.88,Completed,TXN000092667
92668,8342,2025-06-17,UPI,15285.19,Completed,TXN000092668
92669,157002,2024-03-29,Debit Card,6258.91,Failed,TXN000092669
92670,9283,2025-05-24,Credit Card,2342.3,Completed,TXN000092670
92671,102942,2024-08-07,Wallet,14242.79,Completed,TXN000092671
92672,62151,2024-12-14,Wallet,2942.25,Completed,TXN000092672
92673,100609,2024-11-12,UPI,15634.55,Completed,TXN000092673
92674,50459,2025-04-05,Debit Card,5954.01,Completed,TXN000092674
92675,99778,2025-12-28,Debit Card,8941.33,Completed,TXN000092675
92676,163395,2025-10-03,Credit Card,11666.44,Completed,TXN000092676
92677,107870,2024-11-07,Debit Card,8504.1,Completed,TXN000092677
92678,30266,2025-01-12,Credit Card,13010.15,Completed,TXN000092678
92679,85776,2024-05-19,Credit Card,6283.59,Completed,TXN000092679
92680,169539,2024-11-19,UPI,9032.16,Completed,TXN000092680
92681,50496,2025-02-11,UPI,42.47,Completed,TXN000092681
92682,37440,2025-11-01,UPI,5059.86,Completed,TXN000092682
92683,118266,2025-11-10,UPI,5296.86,Completed,TXN000092683
92684,121542,2025-06-20,UPI,17482.96,Completed,TXN000092684
92685,92208,2025-12-14,Wallet,22961.82,Completed,TXN000092685
92686,116052,2024-12-10,Debit Card,11094.39,Completed,TXN000092686
92687,179643,2024-05-08,Wallet,6198.53,Pending,TXN000092687
92688,119158,2025-09-23,Credit Card,161.71,Completed,TXN000092688
92689,98312,2025-02-15,Debit Card,20654.35,Completed,TXN000092689
92690,61337,2024-07-24,COD,2049.17,Completed,TXN000092690
92691,8765,2024-05-25,COD,7114.14,Completed,TXN000092691
92692,63322,2025-06-25,Net Banking,2030.29,Completed,TXN000092692
92693,159358,2024-06-03,Net Banking,5389.37,Completed,TXN000092693
92694,101982,2025-07-06,UPI,18485.69,Completed,TXN000092694
92695,184539,2024-12-15,Debit Card,3389.76,Refunded,TXN000092695
92696,9931,2024-03-02,Net Banking,12125.09,Completed,TXN000092696
92697,92548,2024-06-03,UPI,12578.05,Completed,TXN000092697
92698,114488,2024-04-03,UPI,23961.34,Completed,TXN000092698
92699,47718,2025-04-21,Credit Card,21154.94,Completed,TXN000092699
92700,95883,2025-09-10,Debit Card,12800.61,Pending,TXN000092700
92701,145878,2025-06-14,Wallet,16542.7,Completed,TXN000092701
92702,123071,2024-03-14,Wallet,12561.73,Completed,TXN000092702
92703,170661,2025-06-29,UPI,6353.19,Failed,TXN000092703
92704,120887,2024-09-21,Net Banking,18708.05,Completed,TXN000092704
92705,140622,2024-03-26,Debit Card,5595.99,Completed,TXN000092705
92706,64441,2025-02-07,Debit Card,6852.33,Completed,TXN000092706
92707,105357,2025-10-29,Debit Card,4582.77,Completed,TXN000092707
92708,178815,2024-09-28,UPI,4806.92,Pending,TXN000092708
92709,90117,2024-02-01,Net Banking,8302.4,Completed,TXN000092709
92710,130250,2024-02-29,UPI,8955.94,Completed,TXN000092710
92711,143805,2024-12-07,Wallet,5904.84,Completed,TXN000092711
92712,3010,2025-03-05,Credit Card,7860.73,Failed,TXN000092712
92713,178253,2025-09-28,UPI,6400.76,Completed,TXN000092713
92714,2251,2024-01-22,Net Banking,78.05,Completed,TXN000092714
92715,147257,2024-05-14,Debit Card,12187.49,Completed,TXN000092715
92716,197668,2024-07-26,UPI,8124.11,Completed,TXN000092716
92717,132492,2024-12-29,Credit Card,2767.91,Completed,TXN000092717
92718,27359,2024-04-03,UPI,1954.73,Completed,TXN000092718
92719,2464,2025-04-14,UPI,17571.67,Completed,TXN000092719
92720,107137,2024-02-16,Net Banking,4531.27,Completed,TXN000092720
92721,67797,2025-12-06,UPI,7317.16,Completed,TXN000092721
92722,119428,2025-06-02,Credit Card,5853.52,Completed,TXN000092722
92723,176204,2025-11-07,Credit Card,7573.74,Completed,TXN000092723
92724,75585,2025-07-31,UPI,4248.88,Completed,TXN000092724
92725,76871,2025-12-17,Wallet,8280.02,Completed,TXN000092725
92726,44951,2024-06-05,Net Banking,3895.92,Failed,TXN000092726
92727,177429,2025-06-17,Net Banking,7165.04,Refunded,TXN000092727
92728,77658,2025-11-17,Net Banking,14997.42,Pending,TXN000092728
92729,190831,2024-05-16,UPI,10494.26,Completed,TXN000092729
92730,60221,2025-08-26,UPI,12177.97,Completed,TXN000092730
92731,109052,2025-12-03,Credit Card,8990.71,Completed,TXN000092731
92732,138684,2025-08-06,Wallet,1176.5,Completed,TXN000092732
92733,130688,2024-08-26,Credit Card,8153.85,Completed,TXN000092733
92734,97696,2025-01-26,Credit Card,2286.39,Completed,TXN000092734
92735,69615,2025-09-24,UPI,1879.13,Completed,TXN000092735
92736,178111,2024-09-06,Net Banking,4551.44,Completed,TXN000092736
92737,136105,2024-06-25,Credit Card,15656.36,Completed,TXN000092737
92738,199375,2025-01-27,Credit Card,11390.78,Completed,TXN000092738
92739,115306,2025-04-05,Debit Card,19230.73,Completed,TXN000092739
92740,146657,2024-05-31,COD,2294.67,Completed,TXN000092740
92741,2698,2024-10-30,UPI,13993.69,Completed,TXN000092741
92742,64646,2024-11-23,Credit Card,10742.66,Completed,TXN000092742
92743,196386,2025-09-08,Debit Card,262.15,Completed,TXN000092743
92744,171477,2024-02-09,Credit Card,5694.34,Completed,TXN000092744
92745,79953,2024-12-04,Credit Card,13618.59,Completed,TXN000092745
92746,35682,2025-07-14,Credit Card,10079.32,Completed,TXN000092746
92747,92308,2024-07-02,UPI,6960.92,Completed,TXN000092747
92748,86372,2024-04-20,Wallet,4524.03,Completed,TXN000092748
92749,82050,2024-05-05,Debit Card,9224.94,Completed,TXN000092749
92750,141372,2025-06-22,Debit Card,5600.24,Completed,TXN000092750
92751,182178,2025-04-13,COD,6051.09,Failed,TXN000092751
92752,104784,2024-01-09,Debit Card,9749.31,Completed,TXN000092752
92753,154329,2025-06-25,Credit Card,3064.34,Completed,TXN000092753
92754,199613,2025-02-20,Wallet,10122.16,Completed,TXN000092754
92755,12193,2024-12-27,Net Banking,24072.74,Completed,TXN000092755
92756,38954,2024-07-25,Debit Card,6951.59,Completed,TXN000092756
92757,20023,2024-03-24,UPI,3970.12,Refunded,TXN000092757
92758,89787,2025-07-16,UPI,12336.3,Completed,TXN000092758
92759,65259,2024-10-29,Wallet,9662.88,Completed,TXN000092759
92760,82244,2025-05-01,COD,3414.5,Completed,TXN000092760
92761,67221,2025-11-19,Credit Card,4508.61,Completed,TXN000092761
92762,189446,2025-10-23,UPI,1400.88,Completed,TXN000092762
92763,40559,2024-07-19,Debit Card,10150.36,Completed,TXN000092763
92764,73643,2024-02-29,UPI,2439.75,Completed,TXN000092764
92765,49730,2024-11-28,Debit Card,1006.16,Completed,TXN000092765
92766,58509,2024-08-15,Wallet,11439.26,Completed,TXN000092766
92767,126227,2024-05-19,Credit Card,505.19,Completed,TXN000092767
92768,659,2024-05-05,UPI,4646.18,Completed,TXN000092768
92769,155073,2025-05-11,UPI,2376.3,Completed,TXN000092769
92770,48762,2024-11-06,Wallet,2973.17,Completed,TXN000092770
92771,112619,2024-02-25,Debit Card,3214.99,Completed,TXN000092771
92772,55028,2024-08-03,UPI,7878.89,Completed,TXN000092772
92773,18168,2024-07-29,COD,4089.95,Completed,TXN000092773
92774,182702,2024-05-14,Credit Card,6742.05,Completed,TXN000092774
92775,20435,2025-03-28,UPI,10319.89,Completed,TXN000092775
92776,168650,2025-07-03,Debit Card,1791.77,Completed,TXN000092776
92777,124252,2024-01-09,Debit Card,451.22,Completed,TXN000092777
92778,8407,2025-03-22,Net Banking,8252.5,Completed,TXN000092778
92779,148996,2024-10-22,UPI,15695.29,Completed,TXN000092779
92780,35703,2025-01-01,Credit Card,4068.63,Completed,TXN000092780
92781,101905,2024-10-15,UPI,13693.84,Completed,TXN000092781
92782,133432,2024-09-18,Credit Card,13123.76,Pending,TXN000092782
92783,156772,2024-08-17,Wallet,4593.97,Completed,TXN000092783
92784,191474,2024-01-30,Net Banking,15712.01,Completed,TXN000092784
92785,186678,2024-06-02,Credit Card,9020.36,Completed,TXN000092785
92786,10406,2025-01-08,UPI,762.6,Completed,TXN000092786
92787,27347,2024-08-04,UPI,1506.76,Completed,TXN000092787
92788,87751,2025-05-07,Credit Card,5862.48,Completed,TXN000092788
92789,170663,2025-02-10,COD,5866.43,Completed,TXN000092789
92790,108729,2024-08-26,UPI,6686.95,Completed,TXN000092790
92791,173227,2025-04-01,UPI,9412.53,Failed,TXN000092791
92792,143631,2024-02-18,UPI,5754.37,Completed,TXN000092792
92793,99041,2024-06-23,Wallet,1635.98,Completed,TXN000092793
92794,195146,2025-05-25,Debit Card,4102.14,Completed,TXN000092794
92795,188263,2024-03-18,Wallet,6797.11,Completed,TXN000092795
92796,57109,2025-07-01,Credit Card,20686.18,Completed,TXN000092796
92797,169541,2024-09-03,UPI,8854.58,Completed,TXN000092797
92798,160681,2025-10-28,COD,3079.0,Pending,TXN000092798
92799,182256,2024-09-07,Wallet,6963.19,Completed,TXN000092799
92800,171555,2025-11-01,Debit Card,10496.5,Completed,TXN000092800
92801,16792,2025-01-09,Credit Card,13432.75,Completed,TXN000092801
92802,178180,2024-05-11,UPI,7420.94,Completed,TXN000092802
92803,80757,2025-03-26,UPI,2195.58,Completed,TXN000092803
92804,122436,2025-10-16,UPI,7689.04,Refunded,TXN000092804
92805,187686,2025-07-16,UPI,3741.87,Completed,TXN000092805
92806,123540,2024-09-29,UPI,468.27,Completed,TXN000092806
92807,199938,2024-02-24,Credit Card,18425.06,Completed,TXN000092807
92808,142642,2024-11-11,Debit Card,1489.13,Completed,TXN000092808
92809,34710,2025-02-05,UPI,703.04,Completed,TXN000092809
92810,191924,2024-04-03,Debit Card,4147.3,Completed,TXN000092810
92811,68822,2024-09-06,Credit Card,21036.07,Completed,TXN000092811
92812,163215,2025-03-17,UPI,7230.19,Completed,TXN000092812
92813,142583,2025-11-28,Net Banking,4017.24,Completed,TXN000092813
92814,10404,2025-06-08,Credit Card,11792.33,Completed,TXN000092814
92815,132721,2025-08-28,COD,898.9,Completed,TXN000092815
92816,9034,2024-06-30,Wallet,16315.22,Completed,TXN000092816
92817,129217,2024-04-15,Credit Card,10085.25,Completed,TXN000092817
92818,49941,2024-07-04,UPI,2606.0,Completed,TXN000092818
92819,88166,2024-11-30,Net Banking,19140.38,Completed,TXN000092819
92820,177740,2025-07-25,UPI,13243.12,Completed,TXN000092820
92821,71951,2025-01-18,UPI,13465.73,Completed,TXN000092821
92822,28448,2024-08-27,UPI,3140.28,Completed,TXN000092822
92823,110519,2024-07-08,Debit Card,3683.21,Completed,TXN000092823
92824,93251,2024-07-29,Debit Card,9390.19,Completed,TXN000092824
92825,99112,2025-03-12,Debit Card,870.8,Completed,TXN000092825
92826,161683,2024-03-21,Debit Card,18028.51,Completed,TXN000092826
92827,65680,2025-12-30,Debit Card,3868.95,Completed,TXN000092827
92828,94037,2024-08-30,Debit Card,14530.7,Completed,TXN000092828
92829,67765,2025-10-24,Wallet,2267.2,Refunded,TXN000092829
92830,175695,2025-03-09,UPI,9743.51,Completed,TXN000092830
92831,155460,2024-09-14,COD,19725.36,Completed,TXN000092831
92832,34500,2025-01-16,UPI,7991.96,Completed,TXN000092832
92833,188580,2025-08-11,Debit Card,5361.7,Completed,TXN000092833
92834,114393,2024-09-14,UPI,3077.93,Completed,TXN000092834
92835,177614,2025-10-21,UPI,13358.37,Completed,TXN000092835
92836,8117,2024-01-31,COD,9103.14,Completed,TXN000092836
92837,55038,2025-10-08,Credit Card,8207.78,Completed,TXN000092837
92838,172483,2024-10-20,Debit Card,2783.4,Completed,TXN000092838
92839,77477,2024-10-07,COD,19125.33,Completed,TXN000092839
92840,24021,2024-03-25,Wallet,6890.71,Completed,TXN000092840
92841,116934,2025-12-15,Debit Card,10378.87,Completed,TXN000092841
92842,195904,2024-07-18,Debit Card,3858.86,Completed,TXN000092842
92843,25399,2025-09-29,Debit Card,15936.76,Completed,TXN000092843
92844,159840,2025-12-13,Net Banking,4016.86,Completed,TXN000092844
92845,1173,2024-02-26,Credit Card,14169.41,Completed,TXN000092845
92846,159591,2025-09-22,UPI,6692.02,Completed,TXN000092846
92847,113227,2025-08-29,Net Banking,5558.43,Completed,TXN000092847
92848,83411,2024-07-06,UPI,11573.61,Completed,TXN000092848
92849,198896,2024-04-28,Wallet,17325.34,Completed,TXN000092849
92850,169999,2024-01-21,Credit Card,1872.39,Completed,TXN000092850
92851,20069,2024-03-10,COD,21050.72,Completed,TXN000092851
92852,9399,2024-11-04,Wallet,5168.48,Completed,TXN000092852
92853,68709,2025-04-23,Net Banking,9129.93,Completed,TXN000092853
92854,85530,2024-06-21,UPI,5970.61,Completed,TXN000092854
92855,72725,2025-02-25,Debit Card,4088.38,Completed,TXN000092855
92856,43292,2024-10-09,Net Banking,18725.95,Completed,TXN000092856
92857,125875,2024-04-24,UPI,2909.89,Failed,TXN000092857
92858,167807,2024-09-21,Wallet,11571.18,Completed,TXN000092858
92859,80254,2025-03-08,Credit Card,6133.1,Refunded,TXN000092859
92860,154963,2025-08-29,Debit Card,893.52,Completed,TXN000092860
92861,198813,2024-10-06,COD,5591.43,Completed,TXN000092861
92862,75611,2025-11-16,Credit Card,4597.62,Completed,TXN000092862
92863,65719,2025-11-23,Debit Card,5015.48,Completed,TXN000092863
92864,30554,2024-08-20,Debit Card,2398.91,Completed,TXN000092864
92865,80558,2025-01-04,Credit Card,6465.72,Completed,TXN000092865
92866,59198,2025-09-09,Debit Card,4068.47,Completed,TXN000092866
92867,32573,2024-01-12,Debit Card,8249.66,Refunded,TXN000092867
92868,199045,2025-07-15,Credit Card,174.58,Completed,TXN000092868
92869,82454,2024-04-23,COD,1378.75,Completed,TXN000092869
92870,96764,2024-10-31,UPI,493.3,Completed,TXN000092870
92871,162473,2024-09-12,UPI,22692.04,Completed,TXN000092871
92872,130117,2024-06-18,Net Banking,279.56,Completed,TXN000092872
92873,23650,2025-05-20,Credit Card,15804.11,Completed,TXN000092873
92874,114080,2024-05-27,Credit Card,19291.67,Completed,TXN000092874
92875,33518,2024-09-03,Net Banking,9815.32,Completed,TXN000092875
92876,76071,2025-05-11,Debit Card,2129.37,Completed,TXN000092876
92877,80889,2025-11-04,UPI,8447.12,Failed,TXN000092877
92878,190794,2024-03-27,UPI,6022.03,Completed,TXN000092878
92879,35785,2025-04-03,Credit Card,1226.13,Pending,TXN000092879
92880,53587,2025-09-08,Credit Card,5046.98,Completed,TXN000092880
92881,140688,2025-02-11,UPI,9868.5,Completed,TXN000092881
92882,109682,2025-06-09,Net Banking,13651.75,Pending,TXN000092882
92883,139638,2025-01-08,Credit Card,8100.74,Pending,TXN000092883
92884,164121,2025-12-14,Debit Card,9733.1,Completed,TXN000092884
92885,94459,2024-04-06,UPI,2061.12,Completed,TXN000092885
92886,86808,2024-10-28,UPI,945.17,Completed,TXN000092886
92887,51869,2024-07-12,Net Banking,5911.69,Completed,TXN000092887
92888,46025,2024-07-13,UPI,3931.64,Completed,TXN000092888
92889,149624,2025-11-30,Wallet,9989.15,Completed,TXN000092889
92890,117353,2024-05-28,UPI,14287.25,Completed,TXN000092890
92891,141640,2024-11-13,Debit Card,15001.59,Completed,TXN000092891
92892,123843,2025-01-29,Debit Card,6077.73,Completed,TXN000092892
92893,90539,2024-12-23,UPI,3676.53,Completed,TXN000092893
92894,169550,2025-10-13,COD,4054.42,Refunded,TXN000092894
92895,77581,2024-08-09,Debit Card,16049.33,Completed,TXN000092895
92896,45881,2024-03-18,UPI,4946.82,Completed,TXN000092896
92897,107777,2024-07-31,Net Banking,10501.94,Completed,TXN000092897
92898,101573,2024-03-19,UPI,2687.05,Completed,TXN000092898
92899,184712,2025-04-20,UPI,8398.06,Completed,TXN000092899
92900,146965,2025-01-01,COD,13444.78,Failed,TXN000092900
92901,151316,2025-11-27,Wallet,3569.42,Completed,TXN000092901
92902,138747,2025-05-29,UPI,7669.29,Completed,TXN000092902
92903,60680,2024-12-11,Net Banking,12403.34,Completed,TXN000092903
