shipment_id,order_id,seller_id,shipping_date,expected_delivery_date,actual_delivery_date,shipping_method,shipping_cost,delivery_status
104728,104728,2710,2024-06-26,2024-06-29,2024-07-03,Standard,29.86,Delayed
104729,104729,3452,2025-03-30,2025-04-06,2025-04-05,Economy,19.63,Delivered
104730,104730,3514,2024-01-19,2024-01-21,2024-01-23,Standard,10.65,Delivered
104731,104731,1058,2024-12-05,2024-12-09,2024-12-13,Standard,43.37,Delayed
104732,104732,4862,2024-08-05,2024-08-08,2024-08-11,Standard,44.58,Delivered
104733,104733,902,2025-07-12,2025-07-15,2025-07-15,Standard,44.23,Delayed
104734,104734,3563,2024-03-30,2024-04-04,2024-04-06,Standard,31.83,Delivered
104735,104735,3107,2025-11-29,2025-12-03,2025-12-02,Express,22.85,Delivered
104736,104736,564,2025-03-26,2025-04-01,2025-04-04,Standard,18.04,Delivered
104737,104737,864,2024-07-14,2024-07-21,2024-07-21,Express,8.25,Delivered
104738,104738,3905,2025-04-28,2025-04-30,2025-04-30,Standard,10.89,Delivered
104739,104739,4564,2024-03-25,2024-03-30,2024-03-31,Standard,5.63,In Transit
104740,104740,3366,2025-07-13,2025-07-16,2025-07-20,Economy,38.5,Delivered
104741,104741,798,2024-11-13,2024-11-20,2024-11-23,Express,10.45,Delivered
104742,104742,4220,2025-09-22,2025-09-29,2025-09-28,Express,5.87,Returned
104743,104743,4817,2024-09-28,2024-10-03,2024-10-04,Standard,31.0,Returned
104744,104744,4629,2025-04-09,2025-04-13,2025-04-16,Express,6.45,Delivered
104745,104745,3653,2024-07-23,2024-07-27,2024-07-26,Standard,18.31,Delivered
104746,104746,271,2025-02-18,2025-02-20,2025-02-23,Standard,46.59,Delivered
104747,104747,4009,2025-06-16,2025-06-23,2025-06-25,Express,12.17,Delivered
104748,104748,3580,2025-06-24,2025-06-27,2025-06-29,Standard,12.69,Delivered
104749,104749,4093,2025-10-03,2025-10-05,2025-10-08,Express,35.3,Delivered
104750,104750,4031,2025-11-13,2025-11-20,2025-11-23,Standard,39.49,Delivered
104751,104751,3053,2024-06-05,2024-06-09,2024-06-10,Standard,26.86,Delivered
104752,104752,1198,2025-05-09,2025-05-16,2025-05-18,Express,31.71,Delivered
104753,104753,4743,2025-07-29,2025-08-03,2025-08-07,Economy,20.38,Delivered
104754,104754,23,2025-10-11,2025-10-15,2025-10-19,Standard,45.33,Delivered
104755,104755,334,2025-07-23,2025-07-28,2025-07-27,Express,34.67,In Transit
104756,104756,2515,2025-09-16,2025-09-22,2025-09-24,Standard,16.34,Delayed
104757,104757,1429,2024-06-03,2024-06-08,2024-06-09,Economy,49.58,Delivered
104758,104758,4129,2025-12-15,2025-12-20,2025-12-21,Economy,43.78,Delivered
104759,104759,312,2024-12-09,2024-12-12,2024-12-16,Standard,25.4,Delivered
104760,104760,4144,2025-03-28,2025-03-31,2025-04-01,Economy,24.22,Delivered
104761,104761,2115,2025-05-07,2025-05-10,2025-05-09,Same Day,27.1,Delivered
104762,104762,5,2024-08-06,2024-08-08,2024-08-09,Express,17.8,Delivered
104763,104763,3298,2024-07-08,2024-07-10,2024-07-11,Standard,29.37,Delivered
104764,104764,2910,2024-07-12,2024-07-19,2024-07-20,Standard,15.4,In Transit
104765,104765,2838,2025-12-21,2025-12-23,2025-12-24,Express,3.67,Delivered
104766,104766,1335,2024-07-17,2024-07-24,2024-07-26,Standard,34.34,Delivered
104767,104767,72,2024-07-22,2024-07-24,2024-07-24,Standard,33.81,In Transit
104768,104768,562,2024-02-18,2024-02-25,2024-02-27,Standard,30.16,Delivered
104769,104769,4262,2025-05-31,2025-06-04,2025-06-07,Standard,2.48,Delivered
104770,104770,3666,2024-09-12,2024-09-17,2024-09-18,Standard,31.59,Returned
104771,104771,2277,2024-01-31,2024-02-07,2024-02-07,Standard,31.57,Delivered
104772,104772,846,2024-03-27,2024-04-03,2024-04-03,Economy,17.84,Delivered
104773,104773,3599,2025-12-13,2025-12-18,2025-12-22,Express,6.5,Delivered
104774,104774,1135,2024-10-13,2024-10-16,2024-10-19,Express,6.5,Delivered
104775,104775,1384,2024-07-22,2024-07-25,2024-07-25,Same Day,38.47,Delivered
104776,104776,1043,2025-04-20,2025-04-25,2025-04-28,Standard,23.14,Delivered
104777,104777,1701,2024-03-26,2024-03-31,2024-03-31,Economy,23.2,Delivered
104778,104778,751,2024-07-12,2024-07-19,2024-07-23,Standard,18.52,In Transit
104779,104779,3632,2025-12-24,2025-12-30,2026-01-02,Economy,28.44,Delivered
104780,104780,4273,2025-09-14,2025-09-18,2025-09-19,Standard,16.1,Delivered
104781,104781,1479,2024-04-10,2024-04-13,2024-04-12,Standard,41.34,Delivered
104782,104782,661,2024-04-29,2024-05-03,2024-05-03,Standard,20.46,In Transit
104783,104783,4879,2024-08-07,2024-08-13,2024-08-13,Standard,37.08,Delivered
104784,104784,2581,2025-01-10,2025-01-14,2025-01-13,Standard,42.93,Delivered
104785,104785,1074,2024-08-22,2024-08-25,2024-08-26,Standard,17.98,Delivered
104786,104786,3024,2024-10-22,2024-10-26,2024-10-27,Standard,14.89,Delivered
104787,104787,3997,2024-12-08,2024-12-14,2024-12-13,Standard,2.15,In Transit
104788,104788,2747,2024-09-24,2024-09-28,2024-09-29,Express,7.74,In Transit
104789,104789,237,2025-11-16,2025-11-23,2025-11-22,Economy,10.73,Delivered
104790,104790,3880,2025-09-27,2025-10-01,2025-10-01,Standard,9.11,Delivered
104791,104791,227,2025-12-05,2025-12-07,2025-12-10,Express,14.32,Delivered
104792,104792,3687,2024-06-21,2024-06-26,2024-06-26,Standard,11.01,Delivered
104793,104793,2592,2024-03-10,2024-03-13,2024-03-17,Express,17.35,In Transit
104794,104794,4181,2024-01-25,2024-01-30,2024-02-01,Express,17.05,Delivered
104795,104795,4077,2025-05-23,2025-05-26,2025-05-29,Standard,12.69,Delivered
104796,104796,1239,2024-01-25,2024-01-28,2024-01-31,Express,3.16,Delivered
104797,104797,1935,2025-06-18,2025-06-22,2025-06-23,Economy,24.54,Delayed
104798,104798,1221,2024-01-17,2024-01-22,2024-01-21,Standard,10.94,Delivered
104799,104799,4238,2024-06-21,2024-06-25,2024-06-27,Economy,25.72,Delayed
104800,104800,3768,2024-12-15,2024-12-19,2024-12-19,Standard,15.6,Delivered
104801,104801,3033,2025-12-10,2025-12-14,2025-12-14,Express,30.91,Delivered
104802,104802,3057,2024-06-04,2024-06-10,2024-06-10,Express,33.07,Delivered
104803,104803,2905,2024-01-11,2024-01-18,2024-01-17,Standard,32.86,Delivered
104804,104804,3326,2024-04-16,2024-04-20,2024-04-21,Standard,30.42,Delivered
104805,104805,1958,2025-09-16,2025-09-18,2025-09-21,Standard,29.52,Delivered
104806,104806,4864,2024-10-12,2024-10-16,2024-10-20,Standard,40.16,In Transit
104807,104807,3491,2025-09-03,2025-09-08,2025-09-08,Express,42.73,Delivered
104808,104808,804,2025-10-11,2025-10-16,2025-10-17,Standard,7.79,Delivered
104809,104809,2357,2025-10-28,2025-11-03,2025-11-02,Express,29.47,Delivered
104810,104810,616,2024-11-01,2024-11-05,2024-11-06,Standard,4.26,Delayed
104811,104811,1345,2024-12-11,2024-12-13,2024-12-15,Economy,28.42,Delivered
104812,104812,3016,2025-02-12,2025-02-17,2025-02-21,Express,12.9,In Transit
104813,104813,2769,2025-02-17,2025-02-24,2025-02-25,Express,19.53,Delivered
104814,104814,1811,2025-07-01,2025-07-04,2025-07-07,Express,43.86,Delivered
104815,104815,1832,2025-11-21,2025-11-24,2025-11-27,Standard,33.59,Delayed
104816,104816,4121,2025-05-15,2025-05-22,2025-05-24,Standard,21.91,Delivered
104817,104817,3513,2024-04-22,2024-04-24,2024-04-27,Standard,35.3,Delayed
104818,104818,4056,2024-07-04,2024-07-09,2024-07-10,Economy,47.42,Delivered
104819,104819,1183,2024-03-31,2024-04-05,2024-04-09,Standard,32.49,Delivered
104820,104820,3272,2024-11-08,2024-11-10,2024-11-14,Economy,2.22,Delivered
104821,104821,1942,2025-11-22,2025-11-26,2025-11-30,Standard,23.72,Delivered
104822,104822,3739,2024-01-11,2024-01-13,2024-01-14,Standard,5.58,Delivered
104823,104823,4616,2025-07-05,2025-07-07,2025-07-06,Express,6.61,Delivered
104824,104824,2990,2025-09-18,2025-09-25,2025-09-26,Economy,9.87,Delivered
104825,104825,4776,2025-02-17,2025-02-20,2025-02-20,Standard,31.73,Delivered
104826,104826,1102,2024-12-07,2024-12-12,2024-12-16,Same Day,47.5,Delayed
104827,104827,4778,2025-05-07,2025-05-12,2025-05-11,Standard,44.62,Delivered
104828,104828,3970,2025-08-01,2025-08-05,2025-08-05,Economy,16.1,Delivered
104829,104829,2336,2024-01-28,2024-02-02,2024-02-01,Standard,31.14,Delayed
104830,104830,4713,2025-01-18,2025-01-23,2025-01-26,Standard,24.99,In Transit
104831,104831,4072,2025-04-12,2025-04-18,2025-04-17,Economy,32.99,Returned
104832,104832,990,2024-12-04,2024-12-07,2024-12-07,Economy,14.51,Returned
104833,104833,4360,2024-08-08,2024-08-14,2024-08-14,Standard,24.68,Delivered
104834,104834,4393,2025-02-07,2025-02-11,2025-02-11,Express,11.9,Delivered
104835,104835,4868,2025-09-15,2025-09-18,2025-09-19,Express,36.54,Returned
104836,104836,2671,2024-02-09,2024-02-13,2024-02-14,Standard,39.23,Delivered
104837,104837,2967,2024-05-19,2024-05-26,2024-05-25,Standard,27.76,Delivered
104838,104838,3405,2025-11-18,2025-11-25,2025-11-29,Standard,43.51,Delivered
104839,104839,337,2025-06-16,2025-06-19,2025-06-21,Standard,43.5,Delivered
104840,104840,4957,2024-11-08,2024-11-12,2024-11-16,Standard,26.49,Delivered
104841,104841,2206,2024-06-13,2024-06-17,2024-06-18,Standard,7.62,Delivered
104842,104842,506,2024-09-13,2024-09-18,2024-09-21,Express,20.3,Returned
104843,104843,1526,2025-07-23,2025-07-28,2025-08-01,Economy,17.57,Delivered
104844,104844,2962,2024-06-07,2024-06-13,2024-06-13,Express,14.58,Delivered
104845,104845,4585,2025-07-16,2025-07-22,2025-07-26,Standard,42.25,Delivered
104846,104846,2129,2025-03-20,2025-03-25,2025-03-25,Standard,20.6,Delivered
104847,104847,2165,2024-03-31,2024-04-06,2024-04-09,Express,13.69,Delivered
104848,104848,1537,2024-04-16,2024-04-20,2024-04-19,Standard,14.31,Returned
104849,104849,4833,2024-01-21,2024-01-25,2024-01-27,Express,36.42,Delivered
104850,104850,1021,2025-12-19,2025-12-25,2025-12-27,Same Day,46.42,Delivered
104851,104851,1105,2024-01-18,2024-01-25,2024-01-25,Express,7.78,Delivered
104852,104852,1295,2025-10-03,2025-10-08,2025-10-08,Standard,3.39,Returned
104853,104853,3747,2025-02-08,2025-02-11,2025-02-12,Express,5.9,Delivered
104854,104854,1382,2024-08-04,2024-08-08,2024-08-08,Same Day,33.69,In Transit
104855,104855,3208,2024-10-20,2024-10-27,2024-10-31,Standard,39.51,Delivered
104856,104856,1967,2024-12-10,2024-12-13,2024-12-13,Standard,13.99,Delivered
104857,104857,2698,2024-02-15,2024-02-18,2024-02-21,Standard,21.28,Delivered
104858,104858,3163,2025-04-06,2025-04-10,2025-04-12,Standard,25.93,Delayed
104859,104859,2821,2024-08-25,2024-08-31,2024-09-02,Standard,13.16,Delivered
104860,104860,4179,2024-04-15,2024-04-19,2024-04-19,Standard,47.23,Delivered
104861,104861,4976,2025-08-05,2025-08-11,2025-08-14,Standard,26.25,Delivered
104862,104862,2399,2024-08-18,2024-08-24,2024-08-26,Standard,5.59,Delivered
104863,104863,1372,2024-07-20,2024-07-23,2024-07-26,Standard,36.81,Delivered
104864,104864,4608,2025-08-10,2025-08-16,2025-08-20,Standard,40.96,Delivered
104865,104865,3505,2025-06-17,2025-06-22,2025-06-23,Economy,19.26,Delivered
104866,104866,2078,2024-01-20,2024-01-27,2024-01-30,Same Day,19.35,Delivered
104867,104867,1964,2024-12-27,2024-12-30,2025-01-03,Standard,32.0,Delivered
104868,104868,214,2025-06-16,2025-06-18,2025-06-22,Standard,33.63,Delivered
104869,104869,2023,2025-11-13,2025-11-17,2025-11-18,Standard,19.69,Delivered
104870,104870,4506,2025-04-22,2025-04-27,2025-05-01,Economy,16.95,Delivered
104871,104871,3209,2024-09-24,2024-09-28,2024-09-30,Standard,23.0,Delivered
104872,104872,4513,2024-12-22,2024-12-29,2025-01-02,Standard,31.04,Delivered
104873,104873,3577,2025-10-27,2025-10-30,2025-10-30,Standard,45.41,Delivered
104874,104874,3556,2025-06-07,2025-06-10,2025-06-09,Economy,27.5,Returned
104875,104875,4902,2025-07-29,2025-08-03,2025-08-05,Standard,45.44,Delivered
104876,104876,2610,2025-08-14,2025-08-21,2025-08-22,Standard,27.95,Delivered
104877,104877,712,2024-12-17,2024-12-22,2024-12-23,Economy,47.77,Delivered
104878,104878,4761,2024-02-16,2024-02-21,2024-02-25,Standard,49.47,In Transit
104879,104879,3687,2025-10-23,2025-10-28,2025-10-27,Standard,12.98,Delivered
104880,104880,3192,2024-08-17,2024-08-20,2024-08-19,Same Day,25.39,Delivered
104881,104881,1628,2025-01-11,2025-01-16,2025-01-15,Same Day,45.91,Delivered
104882,104882,2254,2024-11-25,2024-11-27,2024-11-30,Standard,25.04,Delivered
104883,104883,1636,2024-12-20,2024-12-22,2024-12-25,Standard,16.24,Delivered
104884,104884,2942,2024-11-09,2024-11-12,2024-11-14,Standard,48.89,Delayed
104885,104885,3849,2025-08-25,2025-08-27,2025-08-29,Express,48.12,Delayed
104886,104886,3552,2024-04-20,2024-04-23,2024-04-23,Standard,7.69,Delayed
104887,104887,152,2024-06-22,2024-06-24,2024-06-27,Standard,2.19,Delivered
104888,104888,727,2025-12-26,2025-12-29,2026-01-02,Economy,33.81,Delivered
104889,104889,696,2024-04-16,2024-04-22,2024-04-24,Express,28.2,Delivered
104890,104890,3309,2024-12-18,2024-12-24,2024-12-23,Standard,13.64,Delivered
104891,104891,2748,2025-04-09,2025-04-16,2025-04-19,Standard,49.48,Delivered
104892,104892,1734,2024-08-02,2024-08-08,2024-08-07,Standard,31.8,Delivered
104893,104893,1749,2024-08-21,2024-08-25,2024-08-28,Standard,14.84,Delivered
104894,104894,279,2025-05-29,2025-06-04,2025-06-04,Express,7.73,Delivered
104895,104895,275,2024-06-07,2024-06-09,2024-06-08,Standard,29.95,Delivered
104896,104896,2909,2025-06-21,2025-06-26,2025-06-29,Standard,13.49,Delivered
104897,104897,1497,2025-11-09,2025-11-14,2025-11-17,Express,7.63,Delayed
104898,104898,1411,2024-11-09,2024-11-11,2024-11-12,Express,26.47,In Transit
104899,104899,2696,2025-11-26,2025-11-30,2025-12-02,Express,40.87,Delivered
104900,104900,4108,2024-08-10,2024-08-13,2024-08-14,Economy,5.42,Delivered
104901,104901,342,2024-08-06,2024-08-13,2024-08-15,Same Day,28.97,Delivered
104902,104902,283,2024-02-25,2024-03-03,2024-03-02,Standard,8.02,Delivered
104903,104903,894,2024-06-29,2024-07-05,2024-07-04,Express,5.41,Delivered
104904,104904,3262,2025-06-24,2025-06-26,2025-06-30,Economy,31.06,Delivered
104905,104905,2575,2024-03-28,2024-04-04,2024-04-06,Standard,10.33,Delivered
104906,104906,2448,2024-02-10,2024-02-15,2024-02-19,Standard,14.26,Delivered
104907,104907,3365,2024-07-06,2024-07-10,2024-07-14,Standard,23.43,Returned
104908,104908,2608,2024-06-25,2024-06-30,2024-06-30,Standard,11.75,Delivered
104909,104909,4738,2025-10-08,2025-10-11,2025-10-11,Standard,3.63,Delivered
104910,104910,1364,2025-07-28,2025-08-04,2025-08-07,Standard,30.37,Delivered
104911,104911,94,2024-10-11,2024-10-18,2024-10-21,Standard,39.98,In Transit
104912,104912,3511,2025-11-28,2025-12-04,2025-12-08,Economy,8.88,In Transit
104913,104913,137,2025-11-11,2025-11-15,2025-11-17,Express,13.22,Delivered
104914,104914,4561,2024-07-06,2024-07-08,2024-07-11,Standard,19.8,In Transit
104915,104915,4720,2024-02-29,2024-03-07,2024-03-08,Express,5.54,Delivered
104916,104916,4337,2025-02-27,2025-03-03,2025-03-02,Economy,10.53,In Transit
104917,104917,1042,2025-12-02,2025-12-04,2025-12-07,Standard,46.97,Returned
104918,104918,4282,2025-03-21,2025-03-28,2025-03-29,Express,36.16,Delivered
104919,104919,4758,2025-10-10,2025-10-12,2025-10-11,Standard,15.29,Delayed
104920,104920,661,2025-07-01,2025-07-05,2025-07-04,Express,26.02,Delivered
104921,104921,1164,2025-05-31,2025-06-02,2025-06-06,Standard,44.31,In Transit
104922,104922,3688,2025-09-02,2025-09-09,2025-09-08,Standard,31.56,Delivered
104923,104923,4542,2025-01-30,2025-02-05,2025-02-04,Standard,31.92,Delivered
104924,104924,2979,2024-12-09,2024-12-15,2024-12-18,Economy,22.74,Delivered
104925,104925,1295,2025-02-18,2025-02-23,2025-02-25,Standard,27.23,Delivered
104926,104926,3578,2025-03-22,2025-03-25,2025-03-24,Standard,25.13,Delivered
104927,104927,3351,2024-08-06,2024-08-12,2024-08-13,Standard,21.2,Delivered
104928,104928,1021,2024-03-22,2024-03-24,2024-03-23,Standard,38.87,In Transit
104929,104929,3397,2025-09-20,2025-09-26,2025-09-29,Express,41.07,Delayed
104930,104930,3008,2024-01-06,2024-01-12,2024-01-14,Standard,30.51,Delivered
104931,104931,1731,2025-11-14,2025-11-20,2025-11-20,Express,28.51,Delivered
104932,104932,1020,2025-12-15,2025-12-21,2025-12-20,Standard,22.45,Delivered
104933,104933,256,2024-10-28,2024-11-01,2024-11-02,Economy,38.47,Delivered
104934,104934,4831,2025-12-03,2025-12-09,2025-12-13,Standard,30.65,Delivered
104935,104935,980,2024-06-06,2024-06-09,2024-06-11,Economy,32.92,Delivered
104936,104936,41,2025-08-26,2025-08-28,2025-08-28,Express,20.93,Delivered
104937,104937,4373,2025-03-08,2025-03-12,2025-03-13,Standard,38.32,Delivered
104938,104938,2769,2024-10-15,2024-10-17,2024-10-19,Express,22.88,Delivered
104939,104939,2963,2025-02-05,2025-02-07,2025-02-09,Standard,24.05,Delayed
104940,104940,4295,2024-04-02,2024-04-05,2024-04-08,Express,9.67,Delivered
104941,104941,828,2024-12-27,2025-01-02,2025-01-03,Standard,26.31,Delivered
104942,104942,4372,2025-10-25,2025-10-31,2025-11-01,Standard,18.77,Delivered
104943,104943,1686,2024-11-25,2024-11-29,2024-11-29,Standard,25.76,Delayed
104944,104944,3525,2024-10-01,2024-10-06,2024-10-07,Standard,19.99,Delivered
104945,104945,3765,2025-08-06,2025-08-09,2025-08-08,Standard,18.86,In Transit
104946,104946,4472,2025-12-05,2025-12-11,2025-12-11,Standard,4.26,Delivered
104947,104947,686,2024-03-06,2024-03-09,2024-03-08,Standard,9.8,Delivered
104948,104948,836,2024-07-10,2024-07-13,2024-07-12,Express,15.84,Delivered
104949,104949,606,2024-11-08,2024-11-14,2024-11-15,Standard,7.91,Delivered
104950,104950,4739,2025-02-23,2025-02-27,2025-02-26,Standard,4.65,Delivered
104951,104951,2830,2024-03-03,2024-03-09,2024-03-12,Standard,5.92,Delivered
104952,104952,313,2025-07-02,2025-07-09,2025-07-10,Express,17.66,Delayed
104953,104953,2621,2024-08-11,2024-08-13,2024-08-17,Standard,25.7,Delivered
104954,104954,4315,2024-09-18,2024-09-24,2024-09-24,Express,49.52,Delivered
104955,104955,3723,2024-06-09,2024-06-16,2024-06-16,Express,45.15,Delayed
104956,104956,3802,2024-08-29,2024-09-02,2024-09-05,Standard,27.89,Delivered
104957,104957,1850,2025-04-07,2025-04-11,2025-04-12,Economy,48.29,In Transit
104958,104958,3778,2025-05-01,2025-05-03,2025-05-04,Standard,23.65,Delivered
104959,104959,1325,2024-10-06,2024-10-10,2024-10-14,Express,3.72,Delivered
104960,104960,663,2024-03-15,2024-03-19,2024-03-22,Standard,33.84,Delivered
104961,104961,2381,2024-03-21,2024-03-24,2024-03-23,Standard,27.42,Delayed
104962,104962,963,2024-01-08,2024-01-14,2024-01-15,Standard,32.99,Delivered
104963,104963,1355,2025-10-29,2025-11-05,2025-11-06,Express,37.08,Delivered
104964,104964,3010,2025-11-23,2025-11-26,2025-11-25,Standard,34.12,In Transit
104965,104965,179,2025-07-24,2025-07-30,2025-07-31,Express,45.76,Delivered
104966,104966,2642,2024-06-17,2024-06-24,2024-06-28,Economy,5.95,Delayed
104967,104967,2466,2024-08-01,2024-08-08,2024-08-08,Standard,38.55,Delivered
104968,104968,2545,2025-12-05,2025-12-12,2025-12-11,Economy,9.08,Delivered
104969,104969,1743,2025-01-06,2025-01-11,2025-01-15,Economy,41.38,Delivered
104970,104970,2566,2024-01-15,2024-01-21,2024-01-23,Express,20.12,Delivered
104971,104971,3758,2024-07-15,2024-07-22,2024-07-22,Standard,11.48,Delivered
104972,104972,2362,2025-12-23,2025-12-25,2025-12-29,Same Day,39.88,Delivered
104973,104973,4994,2024-01-16,2024-01-18,2024-01-22,Standard,29.86,Delayed
104974,104974,1090,2025-08-03,2025-08-07,2025-08-08,Standard,40.03,Delivered
104975,104975,255,2025-06-04,2025-06-08,2025-06-11,Express,6.44,Delivered
104976,104976,4893,2024-11-06,2024-11-10,2024-11-14,Standard,14.14,Delivered
104977,104977,2706,2024-11-13,2024-11-16,2024-11-15,Economy,12.97,Delivered
104978,104978,3913,2025-06-23,2025-06-30,2025-07-03,Standard,19.97,Delivered
104979,104979,4970,2025-12-04,2025-12-10,2025-12-14,Express,26.63,Delivered
104980,104980,2147,2024-12-04,2024-12-11,2024-12-12,Standard,2.66,Returned
104981,104981,3707,2025-06-18,2025-06-20,2025-06-22,Economy,39.34,Delivered
104982,104982,660,2024-02-13,2024-02-17,2024-02-18,Standard,16.37,Delivered
104983,104983,1443,2025-06-19,2025-06-25,2025-06-25,Standard,16.47,Delivered
104984,104984,3896,2024-12-15,2024-12-20,2024-12-21,Economy,41.55,Delivered
104985,104985,4953,2024-07-03,2024-07-06,2024-07-08,Standard,28.67,Delivered
104986,104986,3454,2024-12-05,2024-12-07,2024-12-09,Economy,10.51,Delivered
104987,104987,2269,2024-05-12,2024-05-15,2024-05-14,Standard,42.45,Delivered
104988,104988,2920,2025-06-13,2025-06-19,2025-06-18,Express,8.72,Delivered
104989,104989,1772,2024-04-18,2024-04-20,2024-04-22,Express,32.71,Delivered
104990,104990,4685,2024-10-20,2024-10-23,2024-10-24,Express,11.19,Delivered
104991,104991,3992,2025-10-26,2025-11-01,2025-11-04,Same Day,28.53,Delivered
104992,104992,112,2025-02-17,2025-02-22,2025-02-23,Express,43.83,Delayed
104993,104993,4511,2024-07-17,2024-07-19,2024-07-20,Standard,16.75,Delivered
