seller_id,seller_name,city,state,seller_rating,join_date
3064,Seller_03064,Guwahati,Delhi,3.25,2020-02-28
3065,Seller_03065,Delhi,Assam,3.78,2021-12-24
3066,Seller_03066,Kolkata,Assam,2.93,2020-04-12
3067,Seller_03067,Delhi,Manipur,4.76,2022-12-28
3068,Seller_03068,Pune,Delhi,3.42,2020-01-09
3069,Seller_03069,Delhi,West Bengal,4.4,2022-11-30
3070,Seller_03070,Mumbai,Maharashtra,4.65,2025-01-27
3071,Seller_03071,Kolkata,Maharashtra,3.87,2020-07-05
3072,Seller_03072,Pune,Manipur,4.67,2022-02-22
3073,Seller_03073,Guwahati,Assam,4.25,2022-05-10
3074,Seller_03074,Guwahati,Tamil Nadu,5.0,2023-03-14
3075,Seller_03075,Imphal,Assam,3.96,2020-06-24
3076,Seller_03076,Imphal,Delhi,3.64,2022-06-25
3077,Seller_03077,Pune,Karnataka,4.96,2022-06-11
3078,Seller_03078,Hyderabad,Delhi,3.72,2023-04-03
3079,Seller_03079,Pune,Assam,3.76,2021-06-28
3080,Seller_03080,Pune,Assam,4.63,2023-06-27
3081,Seller_03081,Hyderabad,Maharashtra,4.13,2025-12-09
3082,Seller_03082,Jaipur,Karnataka,3.54,2025-04-29
3083,Seller_03083,Mumbai,Assam,3.82,2020-04-23
3084,Seller_03084,Chennai,Rajasthan,4.09,2021-08-19
3085,Seller_03085,Jaipur,Karnataka,5.0,2021-01-05
3086,Seller_03086,Imphal,Telangana,4.57,2025-05-02
3087,Seller_03087,Bengaluru,West Bengal,3.87,2022-08-05
3088,Seller_03088,Jaipur,West Bengal,3.75,2024-04-05
3089,Seller_03089,Delhi,Tamil Nadu,3.14,2023-06-13
3090,Seller_03090,Guwahati,Maharashtra,4.01,2022-08-05
3091,Seller_03091,Pune,Rajasthan,3.66,2023-09-14
3092,Seller_03092,Delhi,Telangana,3.04,2022-10-26
3093,Seller_03093,Delhi,Maharashtra,3.86,2021-07-23
3094,Seller_03094,Bengaluru,Manipur,3.97,2020-11-10
3095,Seller_03095,Bengaluru,Tamil Nadu,3.97,2020-03-03
3096,Seller_03096,Hyderabad,Maharashtra,3.79,2020-11-21
3097,Seller_03097,Guwahati,Assam,3.8,2024-05-29
3098,Seller_03098,Imphal,Rajasthan,4.28,2025-05-03
3099,Seller_03099,Delhi,Delhi,4.57,2024-12-25
3100,Seller_03100,Mumbai,Assam,4.14,2025-02-11
3101,Seller_03101,Hyderabad,Maharashtra,4.7,2021-12-12
3102,Seller_03102,Chennai,Karnataka,4.3,2024-01-24
3103,Seller_03103,Kolkata,Manipur,4.02,2024-08-19
3104,Seller_03104,Mumbai,West Bengal,3.95,2020-06-19
3105,Seller_03105,Hyderabad,West Bengal,3.87,2023-02-14
3106,Seller_03106,Chennai,Manipur,4.62,2021-02-08
3107,Seller_03107,Mumbai,Assam,3.83,2020-02-06
3108,Seller_03108,Kolkata,Karnataka,5.0,2020-09-04
3109,Seller_03109,Delhi,Tamil Nadu,3.69,2022-02-07
3110,Seller_03110,Jaipur,Rajasthan,3.57,2025-04-18
3111,Seller_03111,Hyderabad,Rajasthan,3.61,2025-06-28
3112,Seller_03112,Bengaluru,Assam,4.61,2021-04-15
3113,Seller_03113,Bengaluru,Rajasthan,4.08,2021-12-04
3114,Seller_03114,Mumbai,Rajasthan,2.84,2025-11-18
3115,Seller_03115,Chennai,Maharashtra,4.41,2021-04-06
3116,Seller_03116,Guwahati,West Bengal,3.44,2022-10-29
3117,Seller_03117,Kolkata,Karnataka,2.96,2020-06-28
3118,Seller_03118,Kolkata,Manipur,4.08,2021-10-22
3119,Seller_03119,Chennai,Rajasthan,4.94,2024-11-18
3120,Seller_03120,Jaipur,Telangana,3.66,2020-05-13
3121,Seller_03121,Pune,Tamil Nadu,3.25,2023-08-07
3122,Seller_03122,Pune,Maharashtra,2.95,2022-04-05
3123,Seller_03123,Jaipur,Assam,4.16,2020-09-06
3124,Seller_03124,Jaipur,West Bengal,4.39,2023-03-25
3125,Seller_03125,Chennai,West Bengal,3.72,2020-06-14
3126,Seller_03126,Hyderabad,Telangana,4.84,2021-07-15
3127,Seller_03127,Jaipur,Rajasthan,4.03,2023-07-14
3128,Seller_03128,Guwahati,Karnataka,5.0,2023-03-17
3129,Seller_03129,Hyderabad,Assam,4.58,2021-06-20
3130,Seller_03130,Guwahati,West Bengal,3.28,2021-12-30
3131,Seller_03131,Hyderabad,Delhi,4.45,2020-06-22
3132,Seller_03132,Chennai,Telangana,4.65,2022-06-08
3133,Seller_03133,Pune,Telangana,4.95,2025-09-13
3134,Seller_03134,Delhi,Karnataka,4.04,2020-04-07
3135,Seller_03135,Hyderabad,Maharashtra,4.67,2025-09-04
3136,Seller_03136,Guwahati,West Bengal,4.57,2022-10-22
3137,Seller_03137,Chennai,Tamil Nadu,3.77,2024-02-22
3138,Seller_03138,Imphal,Karnataka,3.88,2021-09-02
3139,Seller_03139,Mumbai,Manipur,5.0,2024-04-15
3140,Seller_03140,Pune,Manipur,3.92,2025-02-16
3141,Seller_03141,Kolkata,Assam,3.37,2021-03-08
3142,Seller_03142,Bengaluru,Delhi,4.09,2021-08-22
3143,Seller_03143,Hyderabad,Delhi,3.49,2022-07-09
3144,Seller_03144,Chennai,Delhi,4.32,2025-12-30
3145,Seller_03145,Hyderabad,West Bengal,4.2,2022-04-05
3146,Seller_03146,Imphal,Manipur,3.86,2023-08-12
3147,Seller_03147,Chennai,Delhi,3.4,2025-04-10
3148,Seller_03148,Kolkata,Assam,5.0,2025-01-27
3149,Seller_03149,Pune,Delhi,3.48,2021-03-23
3150,Seller_03150,Kolkata,Delhi,4.06,2023-08-06
3151,Seller_03151,Hyderabad,Maharashtra,4.27,2022-08-28
3152,Seller_03152,Chennai,Telangana,4.21,2022-03-20
3153,Seller_03153,Chennai,Rajasthan,3.96,2021-04-30
3154,Seller_03154,Pune,Telangana,4.37,2025-09-13
3155,Seller_03155,Guwahati,Karnataka,3.58,2020-11-02
3156,Seller_03156,Chennai,Rajasthan,4.27,2023-02-16
3157,Seller_03157,Jaipur,Tamil Nadu,4.07,2021-05-29
3158,Seller_03158,Kolkata,Tamil Nadu,3.76,2025-05-06
3159,Seller_03159,Pune,Maharashtra,4.0,2021-12-20
3160,Seller_03160,Chennai,Tamil Nadu,4.08,2022-11-10
3161,Seller_03161,Kolkata,Karnataka,3.5,2025-05-06
3162,Seller_03162,Bengaluru,Maharashtra,4.29,2024-11-24
3163,Seller_03163,Hyderabad,Telangana,3.46,2020-06-30
3164,Seller_03164,Delhi,Tamil Nadu,3.06,2024-05-14
3165,Seller_03165,Delhi,Rajasthan,3.69,2022-08-05
3166,Seller_03166,Chennai,Telangana,3.57,2023-05-24
3167,Seller_03167,Hyderabad,West Bengal,4.39,2025-09-08
3168,Seller_03168,Kolkata,Delhi,4.15,2022-06-28
3169,Seller_03169,Imphal,Rajasthan,3.73,2021-03-28
3170,Seller_03170,Guwahati,Maharashtra,3.47,2020-10-30
3171,Seller_03171,Kolkata,Karnataka,3.95,2021-11-21
3172,Seller_03172,Kolkata,Karnataka,4.34,2024-02-29
3173,Seller_03173,Bengaluru,Delhi,3.96,2024-10-06
3174,Seller_03174,Mumbai,West Bengal,3.85,2021-10-19
3175,Seller_03175,Kolkata,Karnataka,4.12,2021-02-07
3176,Seller_03176,Pune,Maharashtra,3.4,2020-08-27
3177,Seller_03177,Delhi,Telangana,4.11,2022-03-23
3178,Seller_03178,Bengaluru,Karnataka,4.37,2023-12-17
3179,Seller_03179,Kolkata,Telangana,3.8,2020-02-10
3180,Seller_03180,Kolkata,West Bengal,2.83,2025-11-04
3181,Seller_03181,Bengaluru,Tamil Nadu,4.58,2025-11-18
3182,Seller_03182,Imphal,Telangana,3.45,2025-07-17
3183,Seller_03183,Jaipur,Manipur,4.27,2022-07-21
3184,Seller_03184,Bengaluru,Rajasthan,4.15,2020-07-13
3185,Seller_03185,Hyderabad,Assam,4.12,2024-03-06
3186,Seller_03186,Chennai,Tamil Nadu,3.92,2022-08-17
3187,Seller_03187,Delhi,Maharashtra,4.09,2020-08-10
3188,Seller_03188,Imphal,Telangana,3.99,2024-01-21
3189,Seller_03189,Chennai,Delhi,3.87,2025-05-06
3190,Seller_03190,Delhi,Karnataka,4.75,2020-12-19
3191,Seller_03191,Pune,Tamil Nadu,3.73,2021-11-23
3192,Seller_03192,Hyderabad,Manipur,4.79,2022-10-26
3193,Seller_03193,Mumbai,West Bengal,3.74,2021-03-05
3194,Seller_03194,Pune,Karnataka,3.65,2021-08-05
3195,Seller_03195,Bengaluru,Rajasthan,3.92,2020-02-17
3196,Seller_03196,Hyderabad,West Bengal,3.78,2021-01-29
3197,Seller_03197,Guwahati,Delhi,4.35,2024-05-03
3198,Seller_03198,Kolkata,Karnataka,4.43,2024-11-22
3199,Seller_03199,Guwahati,Telangana,4.02,2023-04-05
3200,Seller_03200,Imphal,Delhi,4.31,2025-11-24
3201,Seller_03201,Chennai,Tamil Nadu,4.19,2024-01-01
3202,Seller_03202,Hyderabad,Manipur,3.58,2023-02-16
3203,Seller_03203,Bengaluru,Karnataka,4.07,2025-01-02
3204,Seller_03204,Delhi,West Bengal,4.84,2021-10-06
3205,Seller_03205,Hyderabad,Telangana,3.45,2025-10-26
3206,Seller_03206,Kolkata,Manipur,2.93,2024-06-17
3207,Seller_03207,Pune,Tamil Nadu,3.03,2025-03-11
3208,Seller_03208,Kolkata,West Bengal,4.1,2022-01-28
3209,Seller_03209,Delhi,Telangana,4.12,2021-06-03
3210,Seller_03210,Delhi,Assam,3.89,2021-09-04
3211,Seller_03211,Imphal,Delhi,3.61,2023-04-11
3212,Seller_03212,Jaipur,Rajasthan,3.31,2021-10-05
3213,Seller_03213,Jaipur,Tamil Nadu,4.27,2023-10-27
3214,Seller_03214,Imphal,Rajasthan,3.21,2021-07-28
3215,Seller_03215,Mumbai,Assam,3.43,2023-12-02
3216,Seller_03216,Mumbai,Delhi,4.63,2024-02-29
3217,Seller_03217,Mumbai,Telangana,4.29,2025-11-22
3218,Seller_03218,Bengaluru,Rajasthan,3.93,2025-04-23
3219,Seller_03219,Imphal,Rajasthan,3.99,2022-05-23
3220,Seller_03220,Imphal,Karnataka,3.64,2020-08-14
3221,Seller_03221,Pune,Rajasthan,2.63,2024-11-23
3222,Seller_03222,Bengaluru,Maharashtra,3.99,2023-07-09
3223,Seller_03223,Jaipur,Maharashtra,4.17,2025-12-08
3224,Seller_03224,Guwahati,Assam,4.24,2024-03-15
3225,Seller_03225,Hyderabad,Maharashtra,4.31,2022-12-04
3226,Seller_03226,Pune,Delhi,5.0,2023-09-01
3227,Seller_03227,Chennai,Delhi,4.62,2024-06-27
3228,Seller_03228,Imphal,Karnataka,4.5,2022-08-10
3229,Seller_03229,Bengaluru,Karnataka,4.54,2024-01-19
3230,Seller_03230,Bengaluru,Telangana,3.71,2024-04-20
3231,Seller_03231,Imphal,Maharashtra,4.31,2023-11-23
3232,Seller_03232,Hyderabad,West Bengal,4.52,2021-09-18
3233,Seller_03233,Mumbai,Manipur,3.98,2022-06-12
3234,Seller_03234,Guwahati,Tamil Nadu,5.0,2023-09-05
3235,Seller_03235,Mumbai,West Bengal,3.93,2024-09-08
3236,Seller_03236,Kolkata,Tamil Nadu,4.94,2021-07-11
3237,Seller_03237,Pune,Delhi,4.52,2024-07-20
3238,Seller_03238,Imphal,West Bengal,3.82,2020-12-31
3239,Seller_03239,Pune,West Bengal,4.42,2023-01-31
3240,Seller_03240,Delhi,Manipur,4.11,2025-04-05
3241,Seller_03241,Kolkata,Delhi,4.02,2024-07-15
3242,Seller_03242,Jaipur,Rajasthan,3.94,2020-05-06
3243,Seller_03243,Mumbai,Maharashtra,4.0,2025-03-09
3244,Seller_03244,Kolkata,Maharashtra,4.86,2024-08-16
3245,Seller_03245,Hyderabad,Telangana,4.56,2024-11-01
3246,Seller_03246,Imphal,Telangana,4.97,2021-06-11
3247,Seller_03247,Mumbai,Manipur,3.87,2024-03-05
3248,Seller_03248,Mumbai,Rajasthan,4.24,2024-08-04
3249,Seller_03249,Pune,Rajasthan,4.14,2025-09-12
3250,Seller_03250,Hyderabad,Manipur,3.81,2020-07-01
3251,Seller_03251,Hyderabad,Tamil Nadu,4.62,2025-03-06
3252,Seller_03252,Imphal,Manipur,3.77,2024-02-13
3253,Seller_03253,Delhi,Manipur,4.39,2020-04-11
3254,Seller_03254,Hyderabad,Delhi,4.27,2022-11-24
3255,Seller_03255,Jaipur,Karnataka,4.41,2022-07-25
3256,Seller_03256,Kolkata,Delhi,4.6,2025-09-13
3257,Seller_03257,Mumbai,Rajasthan,4.59,2020-11-14
3258,Seller_03258,Pune,Rajasthan,3.33,2020-11-04
3259,Seller_03259,Imphal,Telangana,3.87,2022-02-11
3260,Seller_03260,Hyderabad,Rajasthan,4.72,2023-07-19
3261,Seller_03261,Kolkata,Rajasthan,3.82,2025-11-12
3262,Seller_03262,Chennai,Manipur,3.58,2023-06-10
3263,Seller_03263,Jaipur,Telangana,3.38,2021-03-13
3264,Seller_03264,Imphal,Tamil Nadu,3.51,2022-02-07
3265,Seller_03265,Pune,Delhi,3.73,2024-06-28
3266,Seller_03266,Imphal,Manipur,4.59,2023-04-07
3267,Seller_03267,Delhi,Delhi,3.5,2021-02-21
3268,Seller_03268,Pune,Delhi,3.03,2025-10-01
3269,Seller_03269,Jaipur,Maharashtra,3.43,2021-08-12
3270,Seller_03270,Imphal,Delhi,3.69,2022-09-20
3271,Seller_03271,Delhi,West Bengal,4.1,2022-06-01
3272,Seller_03272,Jaipur,West Bengal,4.29,2025-01-10
3273,Seller_03273,Pune,Delhi,4.51,2023-11-20
3274,Seller_03274,Delhi,Karnataka,2.59,2025-05-27
3275,Seller_03275,Mumbai,Delhi,4.67,2023-08-08
3276,Seller_03276,Delhi,Tamil Nadu,4.19,2021-02-25
3277,Seller_03277,Imphal,Tamil Nadu,4.22,2024-07-14
3278,Seller_03278,Hyderabad,Assam,3.98,2025-11-02
3279,Seller_03279,Imphal,Assam,3.46,2025-01-15
3280,Seller_03280,Bengaluru,Delhi,3.44,2024-03-02
3281,Seller_03281,Imphal,Rajasthan,4.42,2023-04-25
3282,Seller_03282,Guwahati,Rajasthan,4.03,2024-08-16
3283,Seller_03283,Pune,Maharashtra,4.69,2023-05-24
3284,Seller_03284,Bengaluru,Maharashtra,4.08,2022-03-03
3285,Seller_03285,Chennai,Manipur,4.48,2021-05-19
3286,Seller_03286,Imphal,West Bengal,4.52,2025-12-27
3287,Seller_03287,Bengaluru,West Bengal,4.27,2022-09-22
3288,Seller_03288,Kolkata,Maharashtra,3.65,2022-07-07
3289,Seller_03289,Hyderabad,Tamil Nadu,4.07,2025-10-28
3290,Seller_03290,Mumbai,Assam,4.26,2021-11-06
3291,Seller_03291,Imphal,West Bengal,4.29,2023-06-07
3292,Seller_03292,Imphal,Maharashtra,3.73,2020-12-22
3293,Seller_03293,Jaipur,Delhi,3.49,2024-12-04
3294,Seller_03294,Guwahati,West Bengal,3.77,2021-08-04
3295,Seller_03295,Pune,Telangana,3.72,2025-09-21
3296,Seller_03296,Bengaluru,Assam,4.56,2023-02-11
3297,Seller_03297,Imphal,Assam,3.6,2024-03-29
3298,Seller_03298,Chennai,Karnataka,4.22,2024-04-17
3299,Seller_03299,Imphal,Rajasthan,4.26,2023-07-10
3300,Seller_03300,Chennai,Tamil Nadu,4.58,2021-01-01
3301,Seller_03301,Chennai,Telangana,4.41,2023-11-26
3302,Seller_03302,Bengaluru,Karnataka,4.12,2024-08-24
3303,Seller_03303,Bengaluru,Telangana,4.59,2025-01-08
3304,Seller_03304,Mumbai,Delhi,3.82,2022-02-02
3305,Seller_03305,Pune,Manipur,4.02,2020-03-12
3306,Seller_03306,Mumbai,Assam,3.22,2025-08-01
3307,Seller_03307,Kolkata,Delhi,3.94,2023-10-21
3308,Seller_03308,Hyderabad,Maharashtra,3.93,2022-02-24
3309,Seller_03309,Kolkata,Maharashtra,3.6,2024-01-17
3310,Seller_03310,Pune,Karnataka,3.76,2020-10-12
3311,Seller_03311,Jaipur,Maharashtra,3.63,2024-09-08
3312,Seller_03312,Bengaluru,Tamil Nadu,4.38,2020-08-27
3313,Seller_03313,Hyderabad,Karnataka,4.3,2022-03-30
3314,Seller_03314,Bengaluru,Maharashtra,3.15,2022-08-02
3315,Seller_03315,Pune,Delhi,3.42,2025-10-27
3316,Seller_03316,Jaipur,Karnataka,4.38,2024-04-05
3317,Seller_03317,Chennai,Maharashtra,3.92,2025-07-22
3318,Seller_03318,Hyderabad,Maharashtra,3.41,2020-09-22
3319,Seller_03319,Pune,Manipur,4.43,2021-11-29
3320,Seller_03320,Pune,West Bengal,3.89,2022-07-09
3321,Seller_03321,Pune,Maharashtra,3.05,2021-09-16
3322,Seller_03322,Mumbai,West Bengal,3.92,2025-09-02
3323,Seller_03323,Imphal,Telangana,2.97,2020-02-21
3324,Seller_03324,Bengaluru,Assam,4.68,2023-09-22
3325,Seller_03325,Imphal,Telangana,4.53,2020-09-21
3326,Seller_03326,Imphal,Karnataka,4.71,2023-08-07
3327,Seller_03327,Mumbai,Rajasthan,3.44,2020-04-02
3328,Seller_03328,Kolkata,Telangana,3.07,2025-08-13
3329,Seller_03329,Bengaluru,West Bengal,4.6,2023-09-22
3330,Seller_03330,Hyderabad,Telangana,4.29,2024-05-07
3331,Seller_03331,Bengaluru,West Bengal,4.25,2022-11-05
3332,Seller_03332,Kolkata,Karnataka,4.07,2025-08-06
3333,Seller_03333,Bengaluru,Tamil Nadu,4.35,2022-10-14
3334,Seller_03334,Guwahati,Telangana,3.27,2022-04-10
3335,Seller_03335,Delhi,West Bengal,2.8,2023-01-09
3336,Seller_03336,Guwahati,Manipur,3.51,2022-02-18
3337,Seller_03337,Bengaluru,West Bengal,3.82,2022-01-12
3338,Seller_03338,Mumbai,Telangana,3.77,2021-12-24
3339,Seller_03339,Pune,Assam,3.46,2020-08-18
3340,Seller_03340,Guwahati,Karnataka,3.83,2023-11-11
3341,Seller_03341,Pune,Maharashtra,4.3,2024-10-05
3342,Seller_03342,Guwahati,Rajasthan,4.02,2021-12-20
3343,Seller_03343,Hyderabad,Delhi,3.85,2022-11-24
3344,Seller_03344,Mumbai,Maharashtra,4.15,2023-05-30
3345,Seller_03345,Imphal,Telangana,4.7,2022-09-10
3346,Seller_03346,Imphal,Rajasthan,4.34,2021-11-26
3347,Seller_03347,Kolkata,Tamil Nadu,4.18,2024-02-03
3348,Seller_03348,Imphal,Karnataka,4.53,2020-05-27
3349,Seller_03349,Kolkata,Rajasthan,3.68,2022-11-02
3350,Seller_03350,Mumbai,Tamil Nadu,3.55,2023-09-25
3351,Seller_03351,Delhi,Tamil Nadu,4.98,2024-01-02
3352,Seller_03352,Mumbai,Tamil Nadu,3.23,2024-09-30
3353,Seller_03353,Mumbai,Rajasthan,4.29,2022-12-21
3354,Seller_03354,Imphal,Rajasthan,4.07,2025-10-13
3355,Seller_03355,Jaipur,West Bengal,4.66,2024-01-17
3356,Seller_03356,Imphal,Delhi,4.24,2021-04-30
3357,Seller_03357,Bengaluru,West Bengal,3.85,2022-05-14
3358,Seller_03358,Delhi,Rajasthan,4.5,2021-01-28
3359,Seller_03359,Chennai,Manipur,5.0,2025-03-04
3360,Seller_03360,Mumbai,Karnataka,3.88,2024-01-19
3361,Seller_03361,Bengaluru,Assam,3.75,2024-01-03
3362,Seller_03362,Bengaluru,Assam,4.5,2022-12-01
3363,Seller_03363,Mumbai,Telangana,3.85,2021-08-31
3364,Seller_03364,Jaipur,Karnataka,4.11,2024-05-09
3365,Seller_03365,Chennai,Manipur,3.72,2020-06-18
3366,Seller_03366,Mumbai,Karnataka,3.57,2020-04-30
3367,Seller_03367,Mumbai,Manipur,4.34,2020-07-17
3368,Seller_03368,Chennai,Karnataka,3.2,2020-09-12
3369,Seller_03369,Kolkata,Rajasthan,4.16,2020-10-16
3370,Seller_03370,Kolkata,Tamil Nadu,3.0,2025-08-08
3371,Seller_03371,Pune,Delhi,4.22,2020-04-22
3372,Seller_03372,Imphal,Rajasthan,3.28,2021-12-05
3373,Seller_03373,Pune,Delhi,4.04,2025-07-12
3374,Seller_03374,Bengaluru,Assam,3.78,2023-02-26
3375,Seller_03375,Kolkata,Telangana,4.78,2021-04-13
3376,Seller_03376,Kolkata,Assam,4.12,2025-12-08
3377,Seller_03377,Chennai,Delhi,4.15,2025-12-15
3378,Seller_03378,Hyderabad,Karnataka,3.73,2025-06-13
3379,Seller_03379,Imphal,Tamil Nadu,4.84,2021-01-04
3380,Seller_03380,Pune,Delhi,3.9,2021-11-06
3381,Seller_03381,Guwahati,Rajasthan,3.96,2020-09-26
3382,Seller_03382,Kolkata,Rajasthan,3.66,2023-12-04
3383,Seller_03383,Jaipur,Manipur,3.92,2023-09-02
3384,Seller_03384,Hyderabad,Assam,4.62,2020-11-22
3385,Seller_03385,Mumbai,Karnataka,4.8,2025-03-07
3386,Seller_03386,Jaipur,Manipur,3.88,2020-10-19
3387,Seller_03387,Mumbai,Manipur,5.0,2021-08-14
3388,Seller_03388,Delhi,Telangana,5.0,2022-03-20
3389,Seller_03389,Bengaluru,Karnataka,4.31,2022-03-30
3390,Seller_03390,Bengaluru,West Bengal,3.8,2025-11-08
3391,Seller_03391,Imphal,Delhi,4.37,2021-08-22
3392,Seller_03392,Hyderabad,Maharashtra,3.84,2025-07-28
3393,Seller_03393,Bengaluru,Tamil Nadu,3.39,2025-04-28
3394,Seller_03394,Kolkata,Maharashtra,3.92,2022-09-27
3395,Seller_03395,Bengaluru,Karnataka,3.81,2021-07-01
3396,Seller_03396,Hyderabad,Tamil Nadu,4.05,2022-10-21
3397,Seller_03397,Pune,Maharashtra,4.06,2025-07-16
3398,Seller_03398,Bengaluru,Karnataka,4.42,2024-01-27
3399,Seller_03399,Hyderabad,West Bengal,4.07,2025-04-09
3400,Seller_03400,Jaipur,Assam,3.57,2020-09-16
3401,Seller_03401,Delhi,Telangana,4.41,2023-10-07
3402,Seller_03402,Chennai,Rajasthan,4.16,2021-08-21
3403,Seller_03403,Kolkata,Maharashtra,4.01,2021-12-30
3404,Seller_03404,Chennai,Telangana,4.14,2024-04-23
3405,Seller_03405,Pune,West Bengal,4.33,2023-11-29
3406,Seller_03406,Mumbai,Assam,4.58,2023-05-08
3407,Seller_03407,Kolkata,Telangana,3.84,2022-12-20
3408,Seller_03408,Guwahati,West Bengal,3.04,2020-09-13
3409,Seller_03409,Guwahati,West Bengal,4.28,2023-10-10
3410,Seller_03410,Mumbai,Telangana,3.66,2023-12-22
3411,Seller_03411,Guwahati,Tamil Nadu,3.42,2020-03-13
3412,Seller_03412,Guwahati,Assam,4.59,2024-05-08
3413,Seller_03413,Guwahati,Karnataka,4.22,2024-01-28
3414,Seller_03414,Kolkata,Delhi,4.4,2025-07-15
3415,Seller_03415,Hyderabad,Maharashtra,3.92,2024-10-12
3416,Seller_03416,Guwahati,Telangana,3.54,2022-09-04
3417,Seller_03417,Bengaluru,Delhi,3.84,2025-12-13
3418,Seller_03418,Bengaluru,Telangana,3.92,2023-02-27
3419,Seller_03419,Hyderabad,Tamil Nadu,3.65,2020-09-28
3420,Seller_03420,Chennai,West Bengal,3.76,2020-09-03
3421,Seller_03421,Imphal,Telangana,4.36,2021-06-09
3422,Seller_03422,Pune,Delhi,3.71,2025-07-14
3423,Seller_03423,Delhi,Karnataka,4.13,2021-01-07
3424,Seller_03424,Chennai,Manipur,3.58,2024-02-13
3425,Seller_03425,Chennai,Maharashtra,4.51,2021-03-12
3426,Seller_03426,Chennai,Delhi,4.94,2024-06-29
3427,Seller_03427,Imphal,Telangana,4.0,2020-12-30
3428,Seller_03428,Mumbai,Rajasthan,4.73,2023-08-28
3429,Seller_03429,Jaipur,Maharashtra,3.53,2023-12-20
3430,Seller_03430,Chennai,Telangana,4.15,2024-08-25
3431,Seller_03431,Jaipur,Karnataka,4.16,2025-03-13
3432,Seller_03432,Guwahati,Manipur,3.29,2025-11-19
3433,Seller_03433,Chennai,Rajasthan,3.58,2021-07-07
3434,Seller_03434,Kolkata,Karnataka,3.87,2021-04-03
3435,Seller_03435,Chennai,Assam,3.85,2021-05-20
3436,Seller_03436,Mumbai,Delhi,4.17,2021-07-25
3437,Seller_03437,Delhi,West Bengal,3.49,2020-09-04
3438,Seller_03438,Bengaluru,Rajasthan,3.76,2023-12-24
3439,Seller_03439,Chennai,Telangana,4.23,2021-05-13
3440,Seller_03440,Jaipur,Delhi,4.06,2023-07-01
3441,Seller_03441,Mumbai,Delhi,5.0,2022-04-01
3442,Seller_03442,Imphal,Manipur,4.32,2022-11-03
3443,Seller_03443,Delhi,Telangana,4.03,2023-01-26
3444,Seller_03444,Jaipur,Rajasthan,4.65,2023-03-25
3445,Seller_03445,Chennai,Manipur,4.24,2020-06-20
3446,Seller_03446,Pune,Telangana,4.54,2022-11-24
3447,Seller_03447,Delhi,Telangana,3.78,2023-01-27
3448,Seller_03448,Hyderabad,Manipur,3.68,2024-09-12
3449,Seller_03449,Delhi,Maharashtra,4.45,2020-10-09
3450,Seller_03450,Hyderabad,Telangana,2.92,2024-04-16
3451,Seller_03451,Delhi,Assam,3.76,2020-07-30
3452,Seller_03452,Imphal,Rajasthan,4.56,2025-06-16
3453,Seller_03453,Mumbai,Karnataka,3.58,2025-02-11
3454,Seller_03454,Hyderabad,Assam,4.51,2021-04-16
3455,Seller_03455,Kolkata,Delhi,5.0,2024-12-28
3456,Seller_03456,Pune,Tamil Nadu,3.42,2020-04-14
3457,Seller_03457,Pune,Assam,3.79,2023-10-03
3458,Seller_03458,Pune,Tamil Nadu,4.09,2020-05-05
3459,Seller_03459,Kolkata,Karnataka,3.39,2025-08-19
3460,Seller_03460,Pune,Manipur,4.61,2025-01-22
3461,Seller_03461,Jaipur,Rajasthan,3.82,2025-06-24
3462,Seller_03462,Delhi,Telangana,4.04,2025-01-06
3463,Seller_03463,Mumbai,Karnataka,4.68,2025-04-23
3464,Seller_03464,Delhi,Delhi,4.57,2020-05-21
3465,Seller_03465,Delhi,West Bengal,3.51,2020-07-08
3466,Seller_03466,Guwahati,Rajasthan,4.64,2020-08-19
3467,Seller_03467,Guwahati,Maharashtra,4.73,2020-05-12
3468,Seller_03468,Guwahati,West Bengal,3.86,2024-04-21
3469,Seller_03469,Guwahati,Karnataka,4.76,2020-02-09
3470,Seller_03470,Hyderabad,Maharashtra,4.66,2025-04-30
3471,Seller_03471,Kolkata,Delhi,4.0,2024-01-17
3472,Seller_03472,Pune,Rajasthan,3.52,2023-04-23
3473,Seller_03473,Imphal,Rajasthan,4.66,2022-06-05
3474,Seller_03474,Chennai,Delhi,3.37,2025-04-18
3475,Seller_03475,Guwahati,Telangana,4.4,2025-11-04
3476,Seller_03476,Chennai,Telangana,4.33,2025-10-04
3477,Seller_03477,Mumbai,Assam,3.83,2024-06-10
3478,Seller_03478,Chennai,Tamil Nadu,4.95,2022-11-09
3479,Seller_03479,Pune,Tamil Nadu,5.0,2020-08-01
3480,Seller_03480,Hyderabad,Maharashtra,4.9,2021-07-07
3481,Seller_03481,Chennai,West Bengal,4.69,2025-02-11
3482,Seller_03482,Jaipur,Karnataka,3.05,2020-06-09
3483,Seller_03483,Jaipur,Maharashtra,3.95,2024-02-17
3484,Seller_03484,Chennai,Karnataka,4.37,2022-02-25
3485,Seller_03485,Guwahati,Telangana,4.28,2022-03-22
3486,Seller_03486,Hyderabad,Assam,3.68,2020-01-20
3487,Seller_03487,Pune,Delhi,4.35,2025-04-07
3488,Seller_03488,Pune,Assam,4.07,2024-04-20
3489,Seller_03489,Delhi,Karnataka,4.61,2023-04-09
3490,Seller_03490,Chennai,Delhi,4.48,2021-11-21
3491,Seller_03491,Hyderabad,Tamil Nadu,3.68,2024-09-09
